ResponseID,Language,ID_Q1,ID_Q2,ID_Q3,ID_Q4,ID_Q5,ID_Q6,ID_Q7,ID_Q8,ID_Q9,ID_Q10,ID_Q11,ID_Q12,ID_Q13,ID_Q14_1,ID_Q14_2,ID_Q14_3,ID_Q14_4,ID_Q14_5,ID_Q15,ID_Q16,ID_Q17,ID_Q18_1,ID_Q18_2,ID_Q18_3,ID_Q18_4,ID_Q18_5,ID_Q18_6,ID_Q18_7,ID_Q19_1,ID_Q19_2,ID_Q19_3,ID_Q19_4,ID_Q19_5,ID_Q19_6,ID_Q19_7,ID_Q19_8,ID_Q19_9,ID_Q20_1,ID_Q20_2,ID_Q20_3,ID_Q20_4,ID_Q20_5,ID_Q20_6,ID_Q20_7,ID_Q20_8,ID_Q20_9,ID_Q21_1,ID_Q21_2,ID_Q21_3,ID_Q21_4,ID_Q21_5,ID_Q22_1,ID_Q22_2,ID_Q22_3,ID_Q22_4,ID_Q22_5,ID_Q22_6,ID_Q22_7,ID_Q23,ID_Q23_1,ID_Q23_2,ID_Q23_3,ID_Q23_4,ID_Q23_5,ID_Q23_6,ID_Q23_7,ID_Q23_8,ID_Q24,ID_Q25,ID_Q26,ID_Q27,ID_Q27_1,ID_Q27_2,ID_Q27_3,ID_Q27_4,ID_Q27_5,ID_Q27_6,ID_Q28_1,ID_Q28_2,ID_Q28_3,ID_Q29,ID_Q29_1,ID_Q29_2,ID_Q29_3,ID_Q30,ID_Q30_1,ID_Q30_2,ID_Q30_3,ID_Q30_4,ID_Q30_5,ID_Q30_6,ID_Q30_7,ID_Q30_8,ID_Q30_9,ID_Q30_10,ID_Q30_11,ID_Q30_12,ID_Q30_13,ID_Q30_14,ID_Q30_15,ID_Q31,ID_Q31_1,ID_Q31_2,ID_Q31_3,ID_Q31_4,ID_Q31_5,ID_Q31_6,ID_Q31_7,ID_Q31_8,ID_Q31_9,ID_Q31_10,ID_Q32,ID_Q32_1,ID_Q32_2,ID_Q32_3,ID_Q32_4,ID_Q32_5,ID_Q32_6,ID_Q32_7,ID_Q32_8,ID_Q32_9,ID_Q32_10,ID_Q32_11,ID_Q32_12,ID_Q32_13,ID_Q32_14,ID_Q33,ID_Q33_1,ID_Q33_2,ID_Q33_3,ID_Q33_4,ID_Q33_5,ID_Q34,ID_Q34_1,ID_Q34_2,ID_Q34_3,ID_Q34_4,ID_Q35,ID_Q35_1,ID_Q35_2,ID_Q35_3,ID_Q35_4,ID_Q36_1,ID_Q36_2,ID_Q36_3,ID_Q36_4,ID_Q36_5,ID_Q36_6,ID_Q36_7,ID_Q36_8,ID_Q36_9
R_1IMzDvLMidLopmB,4,7,Lebanon,27,1,4,3,1,1,5,5,0,0,NA,5,10,10,5,0,0,0,0,5,0,0,5,0,0,0,10,8,3,4,10,5,7,6,2,0,0,0,2,0,0,0,0,7,6,0,5,4,0,3,4,0,0,0,0,3,2.375,3,2,3,3,4,2,1,1,99,NA,10,3.833333333,3,4,3,4,3,6,5,5,5,1,0,1,0,3,3,3,4,3,3,4,3,4,1,5,3,1,3,3,2,1.7,2,1,1,2,1,2,1,1,3,3,2.357142857,2,0,0,4,4,4,4,0,2,1,4,1,3,4,4.2,5,4,5,4,3,1.75,0,4,3,0,0.25,0,0,1,0,3,4,2,2,4,NA,NA,NA,NA
R_1IoNHC4D5QqXwod,1,7,Lebanon,20,0,4,3,NA,2,5,NA,0,0,3,NA,10,8,10,10,0,0,0,0,0,0,0,1,0,1,4,0,0,0,10,10,0,6,0,0,0,2,5,0,2,6,0,4,5,6,10,10,9,7,7,6,7,8,5,8,4.625,5,4,3,5,5,5,5,5,99,1,1,5.833333333,4,7,4,7,6,7,5,5,5,3,1,1,1,3.466666667,5,3,5,3,1,4,5,5,2,2,3,5,5,1,3,2.9,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,3,3,2,3,3,8.6,8,10,10,6,9,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,NA,NA,NA,NA
R_1ir0pC7qtRVbFFf,4,7,Lebanon,25,1,2,2,0,1,4,4,2,0,NA,10,10,10,1,10,5,2,0,1,0,0,1,3,4,2,9,6,5,8,10,6,4,10,3,2,1,4,4,0,0,0,0,2,1,2,2,0,0,2,1,0,0,3,0,2,3.75,5,2,3,5,5,3,3,4,2,NA,10,4.833333333,2,7,7,4,7,2,2,4,3,NA,NA,0,1,4.333333333,2,3,5,5,5,5,5,3,5,5,4,3,5,5,5,2.7,1,3,3,3,3,3,3,3,3,2,1.357142857,0,2,0,1,3,1,1,0,1,3,3,0,1,3,6.4,3,3,6,10,10,1.5,2,2,1,1,5.5,5,5,6,6,3,2,3,0,3,NA,NA,NA,NA
R_1IXCKMmVxeKPKpx,4,7,Lebanon,38,1,4,1,0,2,1,3,3,0,NA,1,9,9,1,5,0,0,0,2,2,1,0,0,2,4,7,3,5,10,8,9,2,8,NA,0,3,5,5,0,0,10,NA,8,10,5,5,5,6,0,0,5,0,0,5,9,NA,3,1,NA,1,1,5,3,3,99,0,0,5.5,7,7,7,4,5,3,1,1,1,3,1,1,1,NA,1,NA,5,5,3,5,4,5,5,5,3,1,2,3,3,1.6,0,3,1,1,2,1,1,2,3,2,1.642857143,0,1,0,3,1,3,2,2,1,1,2,2,2,3,5.4,8,10,3,3,3,4.75,2,7,5,5,3.5,2,5,5,2,1,2,2,0,2,NA,NA,NA,NA
R_1IXjn97eQSsMGwC,4,7,Lebanon,45,1,4,3,1,1,9,5,0,0,NA,5,10,10,7,10,2,4,0,2,1,0,5,4,4,4,8,7,6,6,7,7,2,8,3,2,4,4,5,1,3,3,6,2,6,6,6,6,6,5,5,6,5,5,5,5,3.5,4,3,2,3,5,1,5,5,2,1,1,6.166666667,7,7,7,7,3,6,5,5,5,2,0,1,1,3.6,4,4,3,4,3,4,4,4,2,3,3,3,5,4,4,2.2,3,3,2,1,1,2,3,1,3,3,1.785714286,2,2,1,2,3,2,2,1,1,2,2,1,1,3,7.8,7,9,7,8,8,1.5,2,4,0,0,NA,0,0,NA,NA,3,1,1,1,3,NA,NA,NA,NA
R_1IzVh0pEN4rw3NI,4,7,Lebanon,48,1,4,3,1,2,1,4,0,1,NA,6,NA,6,NA,6,0,0,0,4,7,6,8,NA,6,8,2,3,0,3,4,6,5,6,8,5,2,2,3,3,5,4,3,5,2,3,4,4,6,1,3,4,6,7,7,NA,3,3,3,2,2,4,3,3,4,99,1,3,3.333333333,3,3,4,2,1,7,3,3,4,NA,0,NA,NA,2.333333333,2,3,3,3,2,2,2,2,1,3,1,2,3,2,4,1.5,1,2,1,2,1,2,2,2,1,1,2.142857143,2,1,2,2,1,2,2,3,3,2,2,2,3,3,5.2,1,10,6,4,5,1.25,2,1,1,1,2,4,1,1,2,2,2,2,2,4,NA,NA,NA,NA
R_1j7cIUecL1Z3fB0,1,7,Lebanon,37,1,5,1,1,2,1,5,7,1,2,9,9,9,8,10,0,1,0,0,0,0,0,5,6,0,7,5,3,8,10,10,3,5,2,3,3,2,2,1,1,8,6,8,9,9,9,9,9,7,7,8,9,7,8,10,3.625,5,3,4,4,5,2,2,4,2,0,8,NA,6,6,6,6,2,NA,5,3,5,3,1,1,1,3,4,4,3,3,1,2,3,4,2,2,4,4,4,2,3,2.3,2,2,3,2,3,2,2,2,2,3,2.928571429,3,3,3,3,3,3,3,3,3,2,3,4,2,3,9.2,10,10,9,7,10,3,3,3,3,3,4.75,1,6,7,5,2,2,0,3,4,NA,NA,NA,NA
R_1JEgfKr9yohGcDI,1,7,Lebanon,19,0,4,4,0,2,5,5,3,1,2,10,10,7,10,9,0,0,0,0,0,0,0,0,0,0,7,9,1,1,8,10,5,10,0,0,0,0,3,0,5,3,0,5,4,1,0,4,5,5,5,5,0,5,5,8,4.5,4,4,5,4,5,5,5,4,1,1,8,4.166666667,5,4,6,5,3,2,3,2,5,3,1,1,1,2.6,3,1,3,2,1,2,4,4,4,2,3,3,3,1,3,2.3,3,3,3,2,2,3,2,1,2,2,3.428571429,3,4,3,4,4,4,4,2,2,3,3,4,4,4,8.6,8,9,8,8,10,7.5,7,8,10,5,0.75,2,1,0,0,2,3,3,3,4,NA,NA,NA,NA
R_1JEhGQ9oIKDL3Up,4,7,Lebanon,27,1,4,1,1,1,1,5,0,0,NA,10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,10,5,5,3,10,5,0,0,0,0,0,0,5,0,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,4.75,5,3,5,5,5,5,5,5,3,NA,0,5.833333333,5,7,4,7,5,7,5,1,5,1,0,1,0,3.933333333,3,3,5,5,3,5,3,5,5,5,5,3,3,3,3,2.3,3,3,3,3,1,2,2,1,3,2,NA,4,NA,2,4,4,3,3,2,2,4,4,2,4,4,10,10,10,10,10,10,1.25,5,0,0,0,0,0,0,0,0,3,2,2,2,3,NA,NA,NA,NA
R_1jepT3BhWcid2vX,4,7,Lebanon,43,1,2,3,1,NA,3,5,1,NA,NA,1,10,10,5,4,5,4,0,5,0,5,5,4,5,4,7,6,4,5,9,9,9,9,4,1,2,1,7,2,1,1,1,4,2,2,1,1,2,2,2,2,2,0,1,2,5,5,5,5,5,5,5,5,5,1,NA,5,3.333333333,6,5,4,2,2,1,5,5,5,2,0,1,1,3.066666667,3,3,5,4,3,3,3,3,2,2,2,2,4,4,3,NA,3,3,1,2,0,3,3,NA,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,10,10,7,9,9,4.5,5,5,5,3,1.25,5,0,0,0,3,2,2,2,2,NA,NA,NA,NA
R_1jfXufbUtUN34xr,1,7,Lebanon,35,1,3,1,1,2,1,5,0,NA,NA,10,10,5,5,5,0,0,0,0,0,0,0,2,0,1,4,10,6,5,10,10,5,10,3,3,3,3,3,0,3,3,3,3,3,5,4,3,0,0,4,1,0,3,0,0,3.875,5,5,3,3,5,4,3,3,11,NA,10,5.166666667,4,7,3,7,3,7,5,3,5,3,1,1,1,3.2,5,3,2,3,1,3,3,1,1,5,3,5,3,5,5,2.6,3,3,2,3,3,3,2,3,1,3,3.357142857,4,4,2,4,4,2,4,2,4,4,4,2,3,4,6.6,10,1,5,7,10,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,NA,NA,NA,NA
R_1jGLNVGDtb6AzaI,1,7,Lebanon,24,1,5,1,1,2,1,10,9,1,3,5,10,9,10,10,0,0,0,0,2,3,2,0,0,1,1,3,5,6,10,10,0,9,0,0,6,2,2,1,3,10,1,10,8,9,8,10,10,3,8,7,7,7,7,7,3.875,5,2,4,3,5,5,5,2,3,1,4,6,4,7,7,7,6,5,3,5,5,3,1,1,1,3.6,4,2,1,5,2,5,5,5,4,4,4,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2.642857143,4,3,0,3,3,4,4,0,3,4,3,0,2,4,9.6,10,10,9,10,9,3.25,4,4,4,1,2.25,3,3,3,0,1,1,2,2,4,NA,NA,NA,NA
R_1JKNO8oHJsvEUCY,4,7,Lebanon,NA,1,4,2,1,2,1,5,0,1,NA,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,9,0,0,0,0,10,0,10,10,0,10,5,5,4,5,10,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,2,NA,5,6,7,7,7,7,1,7,1,5,5,NA,1,NA,1,4.466666667,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2.7,3,3,3,3,0,3,3,3,3,3,3.428571429,4,4,0,4,4,4,4,0,4,4,4,4,4,4,8,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,NA,NA,NA,NA
R_1jWnOfTdOtQIYC9,1,7,Lebanon,29,0,4,4,1,NA,1,5,5,1,3,3,1,4,4,4,1,4,0,1,0,1,4,1,3,4,3,5,3,6,4,3,4,4,6,4,4,2,8,2,4,8,4,8,8,7,7,4,5,5,5,5,4,7,6,7,4.125,5,3,4,3,5,5,5,3,3,1,1,4,4,7,4,4,3,2,5,3,5,3,1,1,1,3.666666667,5,4,3,2,3,4,4,4,3,3,4,5,3,4,4,2,2,2,3,3,1,2,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,2,0,2,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1JWvNYeWIp9XjPH,1,7,Lebanon,36,1,5,3,1,2,1,2,1,0,0,9,8,8,7,9,0,0,0,0,0,0,0,0,0,0,6,3,3,4,3,2,2,8,2,2,6,4,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,1,2,1,3.875,5,4,4,4,5,4,4,1,3,0,1,NA,7,2,5,3,4,NA,2,2,3,3,1,1,1,4.133333333,4,4,4,3,4,4,5,5,5,3,4,4,4,5,4,1.7,2,2,0,3,2,2,1,1,1,3,1.571428571,2,2,2,1,2,3,1,1,1,2,1,1,2,1,8,8,8,6,9,9,8.75,9,8,9,9,2.75,6,2,1,2,1,1,2,2,1,NA,NA,NA,NA
R_1jxqaJb7HEpYMKp,1,7,Lebanon,28,1,5,4,0,1,9,6,5,0,1,1,4,1,0,5,0,0,0,0,1,4,3,2,4,0,2,1,0,4,2,1,1,0,8,6,0,7,6,1,3,2,2,7,7,6,3,0,3,4,3,0,3,1,9,8,2.75,3,2,3,3,3,2,2,4,9,1,6,4.666666667,5,4,5,4,6,4,3,3,3,2,1,0,1,2.6,3,4,4,2,1,3,2,2,1,2,3,3,3,4,2,1,1,0,2,0,2,0,2,0,0,3,1.357142857,1,1,0,0,0,2,2,2,4,1,2,1,1,2,6,6,5,6,8,5,3.25,6,4,1,2,5,2,6,4,8,3,3,3,1,1,NA,NA,NA,NA
R_1K0DKxafSQdVPnn,4,7,Lebanon,18,1,4,3,1,1,1,10,0,0,NA,10,10,10,10,NA,5,0,1,0,0,0,0,0,3,6,0,10,10,6,10,10,7,2,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NA,5,5,5,5,5,5,NA,NA,1,0,0,5,1,7,7,7,1,7,5,3,5,NA,0,NA,1,4.266666667,4,1,5,5,5,5,5,5,1,5,5,3,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0.928571429,0,4,0,4,0,0,0,0,0,0,1,0,0,4,7.6,10,10,7,9,2,5,10,10,0,0,0,0,0,0,0,4,2,2,2,4,NA,NA,NA,NA
R_1KevdYAPpzeiuud,4,7,Lebanon,35,1,3,3,0,1,4,5,0,NA,NA,5,5,10,0,0,3,6,0,5,2,1,0,5,2,7,8,3,5,7,6,8,0,9,2,5,5,5,5,5,5,5,5,5,3,3,2,4,3,5,5,5,5,9,5,10,3.5,5,2,5,3,3,3,4,3,2,1,9,6,7,7,7,2,6,7,1,5,1,2,1,0,1,3.666666667,3,3,5,2,5,5,3,5,1,2,4,4,5,3,5,1.6,0,0,3,1,3,3,1,0,3,2,2,2,3,0,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,5,1.5,1,5,0,0,0.75,0,1,1,1,2,2,2,0,2,NA,NA,NA,NA
R_1Kfj7g1ewmxtZHv,1,7,Lebanon,62,1,5,1,1,2,1,5,5,1,2,10,10,10,3,5,5,5,0,3,3,4,6,6,7,10,5,5,5,5,5,5,5,5,5,0,5,10,10,4,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,3.75,5,5,5,3,5,1,3,3,6,NA,0,5.666666667,7,7,7,1,5,7,3,5,5,2,0,1,1,4.866666667,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,7,2,7,3,5,5,5,5,5,2.5,5,5,0,0,0,0,0,0,4,NA,NA,NA,NA
R_1kGfn42GjcdMwNE,4,7,Lebanon,44,1,4,1,1,2,4,5,6,0,NA,7,5,6,3,1,0,0,0,0,0,0,0,0,3,2,4,6,4,3,7,9,0,7,1,0,2,1,6,0,0,6,2,6,5,6,7,7,6,1,2,0,0,0,0,1,3.5,4,3,2,4,5,3,3,4,11,0,5,4.5,6,6,6,4,1,4,3,3,4,0,0,0,0,3.066666667,3,3,4,4,2,3,3,3,2,2,4,3,4,3,3,1.9,2,3,2,2,2,2,2,2,1,1,2.142857143,2,2,2,3,1,0,2,3,2,2,2,3,3,3,6.8,7,8,7,6,6,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,NA,NA,NA,NA
R_1kIHyZHlEeocuao,1,7,Lebanon,41,1,4,1,1,2,1,5,3,1,3,2,6,7,5,7,1,1,0,1,0,0,2,1,3,3,7,8,4,6,9,7,2,9,4,3,1,4,3,0,0,7,1,7,6,4,7,7,5,7,7,6,6,7,5,7,3.625,4,3,4,4,1,4,5,4,8,1,6,4.333333333,4,5,5,5,2,5,5,4,5,1,0,1,0,3.733333333,4,3,5,4,1,4,4,4,2,5,4,5,5,2,4,2.8,3,2,3,3,3,3,2,3,3,3,2.214285714,2,3,0,3,3,3,3,0,2,3,3,0,3,3,7.6,7,9,7,7,8,0.5,1,0,1,0,0,0,0,0,0,1,3,1,3,4,NA,NA,NA,NA
R_1KlGf3dqUDGUe8I,1,7,Lebanon,39,0,4,1,1,1,4,5,4,0,1,5,8,7,1,8,0,0,0,0,0,0,0,0,2,4,7,5,3,2,9,8,0,6,0,0,0,3,2,0,0,5,0,5,5,5,6,2,2,5,6,3,2,0,1,5,4.625,5,5,5,5,5,5,4,3,9,0,0,6.166666667,7,7,7,7,2,7,5,4,5,2,0,1,1,4,3,3,5,5,1,5,4,3,3,5,4,5,5,4,5,2.1,2,2,2,2,0,3,2,3,2,3,2.928571429,2,4,3,3,2,3,4,4,3,2,3,3,2,3,8.8,9,10,9,9,7,0.75,1,0,0,2,0,0,0,0,0,2,3,2,3,4,NA,NA,NA,NA
R_1kMu7JHpu5kK2R8,1,7,Lebanon,20,1,4,2,1,1,2,5,0,1,2,5,4,8,7,7,0,2,0,4,5,6,2,3,5,0,0,2,0,4,0,2,6,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,1,0,5,4,4,5,3,5,5,1,5,4,1,1,7,3.833333333,4,5,5,2,4,3,NA,NA,NA,3,1,1,1,3.4,3,1,3,2,2,4,3,4,4,5,4,3,5,5,3,1.3,2,2,0,3,0,3,3,0,0,0,NA,2,1,3,0,3,2,3,0,1,2,3,0,3,NA,3,4,1,1,0,9,8,10,10,9,3,7.25,7,8,9,5,2,1,3,1,4,NA,NA,NA,NA
R_1kNNMrTBtkXrf8B,4,7,Lebanon,32,0,2,4,1,NA,9,5,0,0,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,2,2,10,10,10,2,10,10,2,2,0,0,0,2,2,0,0,2,0,0,10,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,5,NA,NA,NA,5,5,1,5,2,1,0,NA,7,NA,NA,NA,NA,NA,5,5,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.571428571,2,2,0,4,4,0,1,0,3,2,0,0,2,2,2,0,0,0,0,10,NA,0,0,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
R_1Kr2jykNCNyaIYu,4,7,Lebanon,NA,0,4,3,1,2,9,5,9,1,NA,0,10,10,0,5,0,0,0,0,0,0,0,2,2,0,8,9,5,9,10,10,9,10,2,0,1,4,0,0,0,0,0,5,9,0,9,5,1,8,8,10,10,10,10,10,3.75,5,1,5,3,5,1,5,5,2,1,10,5,7,1,7,5,3,7,5,5,5,NA,0,NA,1,4.333333333,5,5,3,5,3,4,5,5,5,3,5,2,5,5,5,2.8,3,3,3,3,1,3,3,3,3,3,3,2,4,2,3,4,4,4,2,2,3,3,3,2,4,9.4,10,10,8,9,10,0,0,0,0,0,0,0,0,0,0,4,2,3,1,3,NA,NA,NA,NA
R_1kUNmUSUX7xUtD8,4,7,Lebanon,23,0,4,1,1,1,4,0,0,0,NA,10,10,7,10,5,0,3,0,0,0,0,0,0,7,6,5,4,8,1,9,6,1,6,1,4,4,7,6,0,5,7,1,7,8,6,5,4,3,5,5,3,3,0,3,6,4,5,4,3,2,5,5,3,5,1,1,10,5.333333333,4,7,7,4,3,7,5,3,3,NA,0,NA,1,4,3,3,1,5,4,5,5,5,5,5,4,3,3,4,5,1.4,1,2,0,1,0,3,0,3,1,3,2.428571429,2,2,1,1,3,3,3,2,3,3,3,2,2,4,10,10,10,10,10,10,2.25,1,5,2,1,0.5,1,1,0,0,2,2,2,1,1,NA,NA,NA,NA
R_1kYUyhN4GA2A45H,1,7,Lebanon,21,1,3,1,1,2,4,5,0,0,2,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,2,5,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,1,1,1,1,1,1,5,4.5,5,1,5,5,5,5,5,5,2,1,7,5,1,7,7,7,1,7,5,5,5,1,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.5,1,2,2,1,2,2,2,1,1,1,2.714285714,0,2,4,4,4,3,3,2,3,2,3,4,2,2,5.6,4,0,10,7,7,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA
R_1kZAao2O5PfpBiT,4,7,Lebanon,19,1,4,3,1,3,4,5,0,0,NA,5,10,10,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,10,10,9,0,0,0,10,0,10,0,0,0,5,5,4,5,5,10,10,10,10,5,10,10,5,5,5,5,5,5,5,5,5,1,1,10,5.833333333,6,7,1,7,7,7,5,5,5,NA,0,0,NA,4.466666667,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,1.4,2,3,0,3,0,3,3,0,0,0,2.214285714,2,2,2,3,3,3,2,2,2,2,2,2,2,2,4.8,5,10,0,9,0,8,10,10,10,2,0,0,0,0,0,2,2,2,0,2,NA,NA,NA,NA
R_1l9pwIGeSrONPYr,1,7,Lebanon,36,1,5,3,1,2,1,5,10,1,3,1,1,7,0,9,1,1,0,1,5,5,7,1,1,0,9,9,8,8,9,9,5,5,1,0,1,0,1,5,0,7,5,7,5,5,5,5,5,1,7,3,0,0,1,5,2.375,4,2,4,1,2,2,2,2,99,0,1,6.333333333,7,7,7,7,7,3,3,2,5,3,1,1,1,1.933333333,3,3,2,1,1,2,2,3,2,1,1,1,2,4,1,2.4,0,3,3,0,3,3,3,3,3,3,0.714285714,0,1,0,3,1,1,1,0,0,0,0,0,0,3,5,7,8,6,0,4,9.25,10,7,10,10,4.75,7,5,7,0,3,3,3,3,4,NA,NA,NA,NA
R_1LAr06KtnvURG10,1,7,Lebanon,25,1,5,2,1,2,1,5,0,1,2,2,5,7,5,3,0,6,1,0,0,0,0,0,5,4,5,7,4,9,0,0,9,8,8,6,8,4,9,0,0,7,8,7,8,7,7,6,9,7,5,5,4,8,8,8,3.375,4,4,3,2,4,3,4,3,99,1,8,5.666666667,6,6,6,4,6,6,5,3,5,2,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.3,2,1,1,1,1,2,1,1,2,1,2.071428571,3,2,3,2,3,1,1,1,0,3,2,2,3,3,6.6,6,9,6,6,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA
R_1LbMdnQMN9HTqwZ,4,7,Lebanon,64,1,4,2,1,2,4,6,3,1,NA,7,8,8,2,7,4,3,0,3,1,0,1,1,0,0,4,4,4,0,5,5,2,4,2,0,0,0,7,0,2,4,0,4,5,3,5,5,5,0,5,0,0,0,0,3,4.625,5,5,4,5,5,3,5,5,3,1,3,5,7,7,4,5,3,4,5,3,5,2,1,1,0,4.466666667,4,5,5,5,4,5,5,5,2,5,5,4,5,3,5,3,3,3,3,3,3,3,3,3,3,3,2.5,2,3,1,3,3,3,3,2,2,1,3,2,3,4,8.4,10,10,5,7,10,0,0,0,0,0,0,0,0,0,0,4,4,2,0,4,NA,NA,NA,NA
R_1lcX3iQf91glCRU,4,7,Lebanon,NA,0,NA,3,0,1,2,5,3,1,NA,10,10,10,10,5,0,0,0,2,0,0,5,10,5,4,4,5,5,5,5,10,8,5,6,0,0,5,5,0,0,10,0,10,5,5,5,0,0,6,5,6,6,8,5,10,3.5,5,5,5,1,3,3,3,3,99,1,5,5.5,4,7,7,7,4,4,5,5,5,NA,0,NA,NA,3.933333333,5,5,5,5,5,3,3,5,1,2,3,2,5,5,5,2.4,3,3,3,3,3,3,3,0,3,0,2.785714286,3,3,2,3,3,3,4,2,2,3,3,2,3,3,7.8,7,6,10,6,10,0,0,0,0,0,0,0,0,0,0,3,2,3,1,3,NA,NA,NA,NA
R_1Lesgo9rPFNfELP,4,7,Lebanon,22,1,4,2,1,2,1,5,7,0,NA,8,10,10,10,5,0,2,0,0,0,0,2,0,2,1,0,4,5,6,0,0,5,3,0,0,0,0,6,0,0,5,0,8,5,6,6,5,0,0,0,0,0,0,0,7,3.75,4,3,5,3,5,3,3,4,2,1,7,5.333333333,5,7,6,6,1,7,4,5,5,3,1,1,1,3.2,4,3,4,5,3,5,3,1,2,4,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1.642857143,1,2,1,3,1,1,2,2,2,2,1,2,0,3,6,7,7,6,5,5,4,4,4,4,4,0.25,0,0,1,0,4,2,2,2,1,NA,NA,NA,NA
R_1LGulZSLOTVOtzW,1,7,Lebanon,49,1,4,1,1,1,1,5,8,1,0,0,0,10,0,10,0,0,1,0,0,0,0,0,0,0,5,9,5,5,5,8,0,10,3,0,0,0,0,0,3,5,0,8,5,6,8,8,8,6,7,0,0,5,0,7,4.5,5,5,5,5,5,5,5,1,2,1,6,6,7,7,7,7,1,7,5,5,5,1,0,0,1,3.2,3,3,5,2,2,5,5,5,1,1,3,4,5,1,3,2.7,3,3,3,3,3,3,2,3,1,3,3.142857143,3,3,3,3,3,2,4,2,3,4,4,2,4,4,10,10,10,10,10,10,8.75,10,5,10,10,0,0,0,0,0,3,3,2,4,4,NA,NA,NA,NA
R_1LHcwOgUBWLNIzx,4,7,Lebanon,37,1,4,3,0,1,2,5,0,0,NA,0,10,10,5,7,8,8,0,5,2,0,0,5,8,3,8,7,4,4,7,5,1,5,3,5,5,5,5,5,5,5,5,5,5,7,8,8,9,2,1,0,0,0,0,9,3.625,5,3,5,3,4,3,3,3,99,NA,8,6,7,2,7,7,6,7,1,3,1,NA,1,NA,1,3.466666667,5,1,3,3,3,3,4,5,1,5,5,1,5,3,5,2,3,3,3,3,0,3,2,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.8,4,10,5,0,5,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,NA,NA,NA,NA
R_1LhD2NRdk1RvPFf,1,7,Lebanon,31,0,5,1,1,2,1,5,8,1,3,10,5,10,8,10,0,2,0,0,0,0,4,4,5,5,6,6,5,7,10,8,5,7,2,2,2,5,3,0,3,7,3,7,6,7,7,6,5,7,7,6,5,8,7,7,4.25,4,3,5,2,5,5,5,5,3,1,8,6.166666667,6,7,7,7,3,7,5,5,5,3,1,1,1,3.533333333,3,2,4,5,3,4,4,4,2,3,4,5,4,3,3,2.9,3,3,3,3,3,3,3,3,2,3,3.142857143,3,3,3,3,4,4,4,1,3,3,3,2,4,4,10,10,10,10,10,10,10,10,10,10,10,0.75,0,0,3,0,3,3,3,3,2,NA,NA,NA,NA
